CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,6.23,126.39,28.2,1555.73,68.2,88.2,48.2,48.2
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,8.0,150.0,40.0,2499.99,80.0,100.0,60.0,60.0
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,5.33,114.37,22.19,1074.95,62.19,82.19,42.19,42.19
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,5.33,114.44,22.22,1077.78,62.22,82.22,42.22,42.22
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.24,139.91,34.95,2096.39,74.95,94.95,54.95,54.95
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.44,142.57,36.29,2202.96,76.29,96.29,56.29,56.29
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,5.86,121.42,25.71,1356.72,65.71,85.71,45.71,45.71
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,7.24,139.88,34.94,2095.24,74.94,94.94,54.94,54.94
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.43,115.8,22.9,1131.81,62.9,82.9,42.9,42.9
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.57,130.93,30.46,1737.18,70.46,90.46,50.46,50.46
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,7.46,142.84,36.42,2213.78,76.42,96.42,56.42,56.42
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.79,133.85,31.93,1854.04,71.93,91.93,51.93,51.93
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.71,119.51,24.76,1280.58,64.76,84.76,44.76,44.76
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.45,142.61,36.3,2204.31,76.3,96.3,56.3,56.3
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.43,115.75,22.87,1129.82,62.87,82.87,42.87,42.87
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,5.31,114.08,22.04,1063.26,62.04,82.04,42.04,42.04
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.1,137.95,33.97,2017.92,73.97,93.97,53.97,53.97
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.18,112.42,21.21,996.93,61.21,81.21,41.21,41.21
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,6.31,127.5,28.75,1599.96,68.75,88.75,48.75,48.75
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,7.93,149.02,39.51,2460.75,79.51,99.51,59.51,59.51
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.58,144.46,37.23,2278.38,77.23,97.23,57.23,57.23
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.83,147.75,38.88,2410.12,78.88,98.88,58.88,58.88
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,6.02,123.64,26.82,1445.53,66.82,86.82,46.82,46.82
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,6.29,127.19,28.6,1587.69,68.6,88.6,48.6,48.6
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,6.65,131.96,30.98,1778.59,70.98,90.98,50.98,50.98
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.9,148.72,39.36,2448.96,79.36,99.36,59.36,59.36
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.97,136.22,33.11,1948.94,73.11,93.11,53.11,53.11
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.76,133.41,31.71,1836.45,71.71,91.71,51.71,51.71
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.7,145.95,37.97,2337.92,77.97,97.97,57.97,57.97
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,6.23,126.34,28.17,1553.62,68.17,88.17,48.17,48.17
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.52,130.24,30.12,1709.78,70.12,90.12,50.12,50.12
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,5.81,120.82,25.41,1332.79,65.41,85.41,45.41,45.41
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.24,126.57,28.29,1562.91,68.29,88.29,48.29,48.29
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,7.02,136.89,33.45,1975.78,73.45,93.45,53.45,53.45
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,6.36,128.17,29.08,1626.64,69.08,89.08,49.08,49.08
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,5.58,117.8,23.9,1211.88,63.9,83.9,43.9,43.9
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.55,144.01,37.0,2260.37,77.0,97.0,57.0,57.0
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,7.16,138.75,34.38,2050.05,74.38,94.38,54.38,54.38
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.82,120.93,25.46,1337.12,65.46,85.46,45.46,45.46
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,7.91,148.82,39.41,2452.67,79.41,99.41,59.41,59.41
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,6.1,124.69,27.35,1487.8,67.35,87.35,47.35,47.35
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,6.77,133.54,31.77,1841.74,71.77,91.77,51.77,51.77
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.03,110.45,20.23,918.07,60.23,80.23,40.23,40.23
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,7.37,141.65,35.83,2166.16,75.83,95.83,55.83,55.83
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,7.22,139.66,34.83,2086.26,74.83,94.83,54.83,54.83
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.82,147.58,38.79,2403.16,78.79,98.79,58.79,58.79
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,6.05,124.02,27.01,1460.85,67.01,87.01,47.01,47.01
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,7.57,144.26,37.13,2270.55,77.13,97.13,57.13,57.13
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,6.7,132.7,31.35,1807.84,71.35,91.35,51.35,51.35
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,6.72,132.9,31.45,1816.05,71.45,91.45,51.45,51.45
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.62,144.97,37.48,2298.79,77.48,97.48,57.48,57.48
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,5.64,118.54,24.27,1241.73,64.27,84.27,44.27,44.27
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,7.89,148.52,39.26,2440.98,79.26,99.26,59.26,59.26
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.48,129.7,29.85,1688.04,69.85,89.85,49.85,49.85
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,5.55,117.31,23.65,1192.29,63.65,83.65,43.65,43.65
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,7.77,146.88,38.44,2375.04,78.44,98.44,58.44,58.44
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,7.16,138.82,34.41,2052.73,74.41,94.41,54.41,54.41
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.25,113.36,21.68,1034.3,61.68,81.68,41.68,41.68
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,5.15,112.0,21.0,979.87,61.0,81.0,41.0,41.0
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,5.56,117.5,23.75,1200.13,63.75,83.75,43.75,43.75
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.04,123.92,26.96,1456.73,66.96,86.96,46.96,46.96
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.79,133.83,31.91,1853.06,71.91,91.91,51.91,51.91
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.28,113.79,21.89,1051.59,61.89,81.89,41.89,41.89
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,5.83,121.08,25.54,1343.23,65.54,85.54,45.54,45.54
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,5.84,121.19,25.6,1347.76,65.6,85.6,45.6,45.6
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.57,130.97,30.49,1738.86,70.49,90.49,50.49,50.49
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,7.57,144.31,37.15,2272.32,77.15,97.15,57.15,57.15
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.05,137.38,33.69,1995.04,73.69,93.69,53.69,53.69
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,5.3,113.95,21.98,1058.09,61.98,81.98,41.98,41.98
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.48,129.75,29.87,1689.83,69.87,89.87,49.87,49.87
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,6.48,129.78,29.89,1691.22,69.89,89.89,49.89,49.89
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.58,131.05,30.52,1741.8,70.52,90.52,50.52,50.52
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,7.97,149.63,39.82,2485.22,79.82,99.82,59.82,59.82
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,6.88,135.09,32.54,1903.45,72.54,92.54,52.54,52.54
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.0,123.4,26.7,1435.94,66.7,86.7,46.7,46.7
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,7.17,138.92,34.46,2056.67,74.46,94.46,54.46,54.46
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.16,112.19,21.09,987.56,61.09,81.09,41.09,41.09
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.19,112.56,21.28,1002.47,61.28,81.28,41.28,41.28
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.05,137.36,33.68,1994.53,73.68,93.68,53.68,53.68
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.07,124.31,27.16,1472.55,67.16,87.16,47.16,47.16
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.28,140.39,35.2,2115.77,75.2,95.2,55.2,55.2
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,6.15,125.27,27.63,1510.77,67.63,87.63,47.63,47.63
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.85,134.61,32.31,1884.56,72.31,92.31,52.31,52.31
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.87,148.32,39.16,2432.87,79.16,99.16,59.16,59.16
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.08,137.75,33.87,2009.88,73.87,93.87,53.87,53.87
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,5.33,114.43,22.22,1077.3,62.22,82.22,42.22,42.22
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,7.16,138.77,34.38,2050.72,74.38,94.38,54.38,54.38
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.35,128.05,29.03,1622.02,69.03,89.03,49.03,49.03
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.77,133.64,31.82,1845.62,71.82,91.82,51.82,51.82
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.32,114.33,22.17,1073.22,62.17,82.17,42.17,42.17
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.94,149.25,39.63,2470.02,79.63,99.63,59.63,59.63
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.65,145.28,37.64,2311.35,77.64,97.64,57.64,57.64
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.56,130.74,30.37,1729.42,70.37,90.37,50.37,50.37
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,7.51,143.45,36.72,2237.9,76.72,96.72,56.72,56.72
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,6.34,127.88,28.94,1615.37,68.94,88.94,48.94,48.94
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.47,116.29,23.15,1151.64,63.15,83.15,43.15,43.15
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,5.37,114.92,22.46,1096.89,62.46,82.46,42.46,42.46
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,5.44,115.85,22.92,1133.97,62.92,82.92,42.92,42.92
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,5.73,119.72,24.86,1288.75,64.86,84.86,44.86,44.86
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,5.31,114.13,22.07,1065.3,62.07,82.07,42.07,42.07
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,6.96,136.17,33.09,1946.9,73.09,93.09,53.09,53.09
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,7.3,140.64,35.32,2125.47,75.32,95.32,55.32,55.32
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.17,125.56,27.78,1522.48,67.78,87.78,47.78,47.78
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,5.02,110.28,20.14,911.26,60.14,80.14,40.14,40.14
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.43,142.4,36.2,2195.86,76.2,96.2,56.2,56.2
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.2,139.38,34.69,2075.1,74.69,94.69,54.69,54.69
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,6.03,123.76,26.88,1450.29,66.88,86.88,46.88,46.88
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.13,138.34,34.17,2033.79,74.17,94.17,54.17,54.17
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.9,135.28,32.64,1911.03,72.64,92.64,52.64,52.64
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.45,142.67,36.34,2206.98,76.34,96.34,56.34,56.34
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,5.81,120.8,25.4,1331.86,65.4,85.4,45.4,45.4
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,5.18,112.34,21.17,993.45,61.17,81.17,41.17,41.17
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,5.51,116.83,23.41,1173.03,63.41,83.41,43.41,43.41
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,5.56,117.47,23.73,1198.62,63.73,83.73,43.73,43.73
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,7.11,138.15,34.07,2025.93,74.07,94.07,54.07,54.07
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.59,117.92,23.96,1216.84,63.96,83.96,43.96,43.96
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.04,137.24,33.62,1989.56,73.62,93.62,53.62,53.62
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.01,123.44,26.72,1437.59,66.72,86.72,46.72,46.72
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.56,117.49,23.74,1199.58,63.74,83.74,43.74,43.74
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.7,145.97,37.98,2338.73,77.98,97.98,57.98,57.98
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.46,142.76,36.38,2210.28,76.38,96.38,56.38,56.38
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,7.63,145.08,37.54,2303.31,77.54,97.54,57.54,57.54
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,6.25,126.69,28.35,1567.66,68.35,88.35,48.35,48.35
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,7.93,149.1,39.55,2464.09,79.55,99.55,59.55,59.55
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,6.16,125.43,27.71,1517.11,67.71,87.71,47.71,47.71
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,5.8,120.67,25.33,1326.61,65.33,85.33,45.33,45.33
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.47,129.55,29.78,1682.09,69.78,89.78,49.78,49.78
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,5.34,114.57,22.28,1082.68,62.28,82.28,42.28,42.28
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,7.34,141.24,35.62,2149.48,75.62,95.62,55.62,55.62
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.61,131.44,30.72,1757.67,70.72,90.72,50.72,50.72
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.23,113.04,21.52,1021.48,61.52,81.52,41.52,41.52
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,6.05,123.94,26.97,1457.48,66.97,86.97,46.97,46.97
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.88,148.35,39.17,2433.97,79.17,99.17,59.17,59.17
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.07,137.56,33.78,2002.25,73.78,93.78,53.78,53.78
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,6.99,136.57,33.29,1962.97,73.29,93.29,53.29,53.29
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.82,134.21,32.11,1868.45,72.11,92.11,52.11,52.11
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,5.75,120.05,25.03,1302.17,65.03,85.03,45.03,45.03
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,7.01,136.8,33.4,1971.87,73.4,93.4,53.4,53.4
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.21,112.78,21.39,1011.0,61.39,81.39,41.39,41.39
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.63,118.36,24.18,1234.32,64.18,84.18,44.18,44.18
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.92,148.87,39.43,2454.75,79.43,99.43,59.43,59.43
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.0,136.69,33.35,1967.68,73.35,93.35,53.35,53.35
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.61,131.5,30.75,1759.84,70.75,90.75,50.75,50.75
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.18,139.01,34.5,2060.23,74.5,94.5,54.5,54.5
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.18,125.69,27.85,1527.8,67.85,87.85,47.85,47.85
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,5.73,119.79,24.9,1291.76,64.9,84.9,44.9,44.9
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.41,128.75,29.37,1649.87,69.37,89.37,49.37,49.37
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.54,130.54,30.27,1721.5,70.27,90.27,50.27,50.27
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.07,137.66,33.83,2006.4,73.83,93.83,53.83,53.83
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,5.01,110.12,20.06,904.92,60.06,80.06,40.06,40.06
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.82,147.54,38.77,2401.63,78.77,98.77,58.77,58.77
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.33,141.1,35.55,2144.04,75.55,95.55,55.55,55.55
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.33,114.35,22.17,1074.0,62.17,82.17,42.17,42.17
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,6.12,124.9,27.45,1495.81,67.45,87.45,47.45,47.45
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.1,111.4,20.7,955.98,60.7,80.7,40.7,40.7
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,5.38,115.06,22.53,1102.36,62.53,82.53,42.53,42.53
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,6.92,135.66,32.83,1926.49,72.83,92.83,52.83,52.83
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.15,112.04,21.02,981.76,61.02,81.02,41.02,41.02
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,5.6,117.96,23.98,1218.5,63.98,83.98,43.98,43.98
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.87,121.62,25.81,1364.66,65.81,85.81,45.81,45.81
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,7.43,142.34,36.17,2193.74,76.17,96.17,56.17,56.17
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,6.0,123.28,26.64,1431.23,66.64,86.64,46.64,46.64
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.15,125.39,27.7,1515.73,67.7,87.7,47.7,47.7
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,7.13,138.44,34.22,2037.59,74.22,94.22,54.22,54.22
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.13,125.08,27.54,1503.05,67.54,87.54,47.54,47.54
