CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,5.01,110.09,20.05,903.6,60.05,80.05,40.05,40.05
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,7.4,141.98,35.99,2179.23,75.99,95.99,55.99,55.99
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.25,140.0,35.0,2099.88,75.0,95.0,55.0,55.0
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.36,128.09,29.04,1623.54,69.04,89.04,49.04,49.04
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.41,128.84,29.42,1653.49,69.42,89.42,49.42,49.42
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,7.12,138.23,34.12,2029.3,74.12,94.12,54.12,54.12
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,7.34,141.24,35.62,2149.41,75.62,95.62,55.62,55.62
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.14,111.85,20.93,974.05,60.93,80.93,40.93,40.93
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,5.58,117.79,23.9,1211.67,63.9,83.9,43.9,43.9
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.98,149.67,39.83,2486.8,79.83,99.83,59.83,59.83
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,6.67,132.3,31.15,1791.91,71.15,91.15,51.15,51.15
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.78,120.4,25.2,1315.88,65.2,85.2,45.2,45.2
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,6.03,123.67,26.83,1446.67,66.83,86.83,46.83,46.83
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.82,134.26,32.13,1870.54,72.13,92.13,52.13,52.13
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,7.72,146.27,38.13,2350.75,78.13,98.13,58.13,58.13
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,5.42,115.64,22.82,1125.79,62.82,82.82,42.82,42.82
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.35,114.71,22.35,1088.4,62.35,82.35,42.35,42.35
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,7.46,142.83,36.41,2213.14,76.41,96.41,56.41,56.41
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.89,135.2,32.6,1908.15,72.6,92.6,52.6,52.6
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.28,127.1,28.55,1584.07,68.55,88.55,48.55,48.55
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,6.27,126.98,28.49,1579.4,68.49,88.49,48.49,48.49
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.88,135.08,32.54,1903.39,72.54,92.54,52.54,52.54
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.48,143.1,36.55,2224.15,76.55,96.55,56.55,56.55
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,5.37,114.98,22.49,1099.31,62.49,82.49,42.49,42.49
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.44,115.92,22.96,1136.89,62.96,82.96,42.96,42.96
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.74,146.54,38.27,2361.57,78.27,98.27,58.27,58.27
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,6.81,134.15,32.07,1865.97,72.07,92.07,52.07,52.07
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,6.02,123.55,26.77,1441.81,66.77,86.77,46.77,46.77
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,5.79,120.52,25.26,1320.63,65.26,85.26,45.26,45.26
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.68,132.41,31.21,1796.58,71.21,91.21,51.21,51.21
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.95,149.4,39.7,2475.89,79.7,99.7,59.7,59.7
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.56,117.52,23.76,1200.65,63.76,83.76,43.76,43.76
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,5.12,111.58,20.79,963.24,60.79,80.79,40.79,40.79
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.32,140.96,35.48,2138.3,75.48,95.48,55.48,55.48
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.13,138.35,34.18,2034.16,74.18,94.18,54.18,54.18
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.42,128.95,29.48,1658.05,69.48,89.48,49.48,49.48
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,6.34,127.81,28.91,1612.58,68.91,88.91,48.91,48.91
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.23,139.73,34.86,2089.0,74.86,94.86,54.86,54.86
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.41,142.1,36.05,2183.84,76.05,96.05,56.05,56.05
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,5.02,110.21,20.1,908.32,60.1,80.1,40.1,40.1
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,5.7,119.27,24.63,1270.71,64.63,84.63,44.63,44.63
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,7.9,148.66,39.33,2446.45,79.33,99.33,59.33,59.33
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,6.55,130.66,30.33,1726.39,70.33,90.33,50.33,50.33
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,5.84,121.25,25.63,1350.19,65.63,85.63,45.63,45.63
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.1,124.68,27.34,1487.36,67.34,87.34,47.34,47.34
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,6.71,132.78,31.39,1811.05,71.39,91.39,51.39,51.39
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.66,145.4,37.7,2316.09,77.7,97.7,57.7,57.7
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.55,117.29,23.65,1191.75,63.65,83.65,43.65,43.65
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,5.24,113.23,21.61,1029.14,61.61,81.61,41.61,41.61
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.54,143.84,36.92,2253.7,76.92,96.92,56.92,56.92
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,7.01,136.84,33.42,1973.44,73.42,93.42,53.42,53.42
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.22,126.25,28.12,1549.97,68.12,88.12,48.12,48.12
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,6.17,125.59,27.79,1523.56,67.79,87.79,47.79,47.79
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,7.06,137.5,33.75,1999.86,73.75,93.75,53.75,53.75
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,7.59,144.48,37.24,2279.24,77.24,97.24,57.24,57.24
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,5.19,112.59,21.3,1003.6,61.3,81.3,41.3,41.3
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,5.5,116.66,23.33,1166.21,63.33,83.33,43.33,43.33
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.7,146.04,38.02,2341.63,78.02,98.02,58.02,58.02
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.76,133.44,31.72,1837.46,71.72,91.72,51.72,51.72
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.05,124.02,27.01,1460.95,67.01,87.01,47.01,47.01
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.89,121.91,25.96,1376.51,65.96,85.96,45.96,45.96
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.5,130.0,30.0,1700.07,70.0,90.0,50.0,50.0
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.85,148.02,39.01,2420.82,79.01,99.01,59.01,59.01
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.74,119.91,24.95,1296.35,64.95,84.95,44.95,44.95
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,5.06,110.85,20.42,933.96,60.42,80.42,40.42,40.42
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,7.36,141.46,35.73,2158.2,75.73,95.73,55.73,55.73
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,7.18,139.07,34.53,2062.68,74.53,94.53,54.53,54.53
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,6.39,128.47,29.24,1638.9,69.24,89.24,49.24,49.24
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.47,129.6,29.8,1684.08,69.8,89.8,49.8,49.8
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,7.08,137.7,33.85,2008.14,73.85,93.85,53.85,53.85
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,7.27,140.33,35.16,2113.15,75.16,95.16,55.16,55.16
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,5.17,112.21,21.1,988.38,61.1,81.1,41.1,41.1
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.61,118.14,24.07,1225.8,64.07,84.07,44.07,44.07
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,7.91,148.77,39.38,2450.74,79.38,99.38,59.38,59.38
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.63,131.76,30.88,1770.55,70.88,90.88,50.88,50.88
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.84,121.17,25.58,1346.66,65.58,85.58,45.58,45.58
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,5.97,122.9,26.45,1415.89,66.45,86.45,46.45,46.45
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,6.86,134.8,32.4,1891.9,72.4,92.4,52.4,52.4
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,7.79,147.17,38.59,2386.81,78.59,98.59,58.59,58.59
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,5.4,115.29,22.65,1111.65,62.65,82.65,42.65,42.65
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.33,114.35,22.18,1074.06,62.18,82.18,42.18,42.18
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,7.53,143.73,36.87,2249.4,76.87,96.87,56.87,56.87
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.93,135.73,32.87,1929.32,72.87,92.87,52.87,52.87
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.23,126.34,28.17,1553.47,68.17,88.17,48.17,48.17
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.26,126.82,28.41,1572.91,68.41,88.41,48.41,48.41
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.96,136.18,33.09,1947.37,73.09,93.09,53.09,53.09
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.49,143.24,36.62,2229.78,76.62,96.62,56.62,56.62
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,5.29,113.9,21.95,1056.18,61.95,81.95,41.95,41.95
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.41,115.46,22.73,1118.59,62.73,82.73,42.73,42.73
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,7.8,147.31,38.65,2392.37,78.65,98.65,58.65,58.65
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.85,134.62,32.31,1884.79,72.31,92.31,52.31,52.31
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,5.96,122.76,26.38,1410.5,66.38,86.38,46.38,46.38
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.8,120.68,25.34,1327.04,65.34,85.34,45.34,45.34
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,6.6,131.32,30.66,1752.67,70.66,90.66,50.66,50.66
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.94,149.25,39.63,2470.19,79.63,99.63,59.63,59.63
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,5.64,118.6,24.3,1243.85,64.3,84.3,44.3,44.3
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.15,112.03,21.02,981.26,61.02,81.02,41.02,41.02
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,7.26,140.19,35.1,2107.78,75.1,95.1,55.1,55.1
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,7.09,137.88,33.94,2015.08,73.94,93.94,53.94,53.94
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.48,129.74,29.87,1689.63,69.87,89.87,49.87,49.87
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.37,128.3,29.15,1631.98,69.15,89.15,49.15,49.15
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.17,138.93,34.46,2057.11,74.46,94.46,54.46,54.46
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,7.37,141.63,35.82,2165.35,75.82,95.82,55.82,55.82
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,5.07,110.98,20.49,939.32,60.49,80.49,40.49,40.49
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.71,119.42,24.71,1276.92,64.71,84.71,44.71,44.71
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,7.82,147.57,38.78,2402.74,78.78,98.78,58.78,58.78
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.54,130.49,30.25,1719.72,70.25,90.25,50.25,50.25
