CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,7.74,146.48,38.24,2359.25,78.24,98.24,58.24,58.24
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,5.69,119.15,24.58,1266.13,64.58,84.58,44.58,44.58
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.77,133.64,31.82,1845.55,71.82,91.82,51.82,51.82
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,7.7,145.96,37.98,2338.22,77.98,97.98,57.98,57.98
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,6.1,124.69,27.34,1487.54,67.34,87.34,47.34,47.34
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,7.03,137.04,33.52,1981.78,73.52,93.52,53.52,53.52
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.75,120.06,25.03,1302.52,65.03,85.03,45.03,45.03
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,6.79,133.92,31.96,1856.95,71.96,91.96,51.96,51.96
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.31,127.47,28.74,1598.99,68.74,88.74,48.74,48.74
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,6.42,128.94,29.47,1657.73,69.47,89.47,49.47,49.47
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,6.91,135.43,32.72,1917.31,72.72,92.72,52.72,52.72
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,6.51,130.08,30.04,1703.04,70.04,90.04,50.04,50.04
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.1,138.07,34.03,2022.66,74.03,94.03,54.03,54.03
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,6.76,133.4,31.7,1836.14,71.7,91.7,51.7,51.7
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,5.36,114.74,22.37,1089.42,62.37,82.37,42.37,42.37
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.67,132.26,31.13,1790.36,71.13,91.13,51.13,51.13
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,7.06,137.44,33.72,1997.47,73.72,93.72,53.72,53.72
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,7.06,137.51,33.76,2000.47,73.76,93.76,53.76,53.76
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,7.05,137.39,33.7,1995.65,73.7,93.7,53.7,53.7
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,6.94,135.87,32.94,1934.83,72.94,92.94,52.94,52.94
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.09,124.51,27.25,1480.34,67.25,87.25,47.25,47.25
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.46,129.5,29.75,1680.07,69.75,89.75,49.75,49.75
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,6.17,125.62,27.81,1524.7,67.81,87.81,47.81,47.81
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.02,136.96,33.48,1978.5,73.48,93.48,53.48,53.48
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,6.66,132.17,31.09,1786.85,71.09,91.09,51.09,51.09
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,7.17,138.93,34.47,2057.3,74.47,94.47,54.47,54.47
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.22,126.23,28.12,1549.22,68.12,88.12,48.12,48.12
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.62,131.59,30.79,1763.47,70.79,90.79,50.79,50.79
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.24,126.59,28.3,1563.76,68.3,88.3,48.3,48.3
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,7.64,145.18,37.59,2307.37,77.59,97.59,57.59,57.59
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.66,145.42,37.71,2316.98,77.71,97.71,57.71,57.71
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.37,114.99,22.5,1099.79,62.5,82.5,42.5,42.5
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.85,121.31,25.65,1352.23,65.65,85.65,45.65,45.65
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,5.72,119.62,24.81,1284.64,64.81,84.81,44.81,44.81
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,5.25,113.29,21.64,1031.59,61.64,81.64,41.64,41.64
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.3,140.63,35.32,2125.33,75.32,95.32,55.32,55.32
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,7.19,139.16,34.58,2066.36,74.58,94.58,54.58,54.58
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.09,137.84,33.92,2013.47,73.92,93.92,53.92,53.92
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,6.8,134.01,32.01,1860.5,72.01,92.01,52.01,52.01
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.76,133.52,31.76,1840.77,71.76,91.76,51.76,51.76
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,7.61,144.74,37.37,2289.5,77.37,97.37,57.37,57.37
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.38,128.45,29.23,1638.04,69.23,89.23,49.23,49.23
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,5.7,119.32,24.66,1272.76,64.66,84.66,44.66,44.66
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,6.98,136.36,33.18,1954.45,73.18,93.18,53.18,53.18
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.64,131.83,30.91,1773.0,70.91,90.91,50.91,50.91
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,5.5,116.72,23.36,1168.84,63.36,83.36,43.36,43.36
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.1,124.7,27.35,1487.93,67.35,87.35,47.35,47.35
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.81,134.11,32.05,1864.3,72.05,92.05,52.05,52.05
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.71,146.17,38.09,2346.91,78.09,98.09,58.09,58.09
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.25,126.62,28.31,1564.85,68.31,88.31,48.31,48.31
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.94,122.53,26.27,1401.21,66.27,86.27,46.27,46.27
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,7.25,140.03,35.02,2101.32,75.02,95.02,55.02,55.02
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.06,124.15,27.07,1465.81,67.07,87.07,47.07,47.07
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.31,114.12,22.06,1064.85,62.06,82.06,42.06,42.06
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,6.95,136.05,33.03,1942.16,73.03,93.03,53.03,53.03
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,6.69,132.48,31.24,1799.34,71.24,91.24,51.24,51.24
rice,cereals,Alluvial soil,kharif,Jul,Sep,irrigated,6.7,132.64,31.32,1805.66,71.32,91.32,51.32,51.32
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.2,139.29,34.64,2071.58,74.64,94.64,54.64,54.64
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.86,134.81,32.4,1892.35,72.4,92.4,52.4,52.4
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.75,133.3,31.65,1831.85,71.65,91.65,51.65,51.65
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,6.35,128.03,29.01,1621.0,69.01,89.01,49.01,49.01
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.91,122.19,26.09,1387.54,66.09,86.09,46.09,46.09
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,5.34,114.49,22.25,1079.72,62.25,82.25,42.25,42.25
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.91,135.42,32.71,1916.82,72.71,92.71,52.71,52.71
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,6.64,131.8,30.9,1772.05,70.9,90.9,50.9,50.9
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.93,122.45,26.22,1397.95,66.22,86.22,46.22,46.22
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,5.44,115.92,22.96,1136.63,62.96,82.96,42.96,42.96
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,6.39,128.52,29.26,1640.71,69.26,89.26,49.26,49.26
rice,cereals,Alluvial soil,kharif,Jun,Sep,rainfed,7.05,137.27,33.64,1990.81,73.64,93.64,53.64,53.64
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,6.94,135.92,32.96,1936.7,72.96,92.96,52.96,52.96
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,5.8,120.61,25.31,1324.58,65.31,85.31,45.31,45.31
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,6.16,125.52,27.76,1520.71,67.76,87.76,47.76,47.76
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,5.82,120.95,25.48,1338.14,65.48,85.48,45.48,45.48
rice,cereals,Clay soil,kharif,Jul,Sep,rainfed,5.47,116.32,23.16,1152.97,63.16,83.16,43.16,43.16
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.68,145.79,37.89,2331.41,77.89,97.89,57.89,57.89
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.07,124.27,27.14,1470.85,67.14,87.14,47.14,47.14
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,7.29,140.57,35.29,2122.99,75.29,95.29,55.29,55.29
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.09,124.5,27.25,1479.96,67.25,87.25,47.25,47.25
rice,cereals,Loamy soil,kharif,Jul,Sep,rainfed,6.92,135.63,32.81,1925.05,72.81,92.81,52.81,52.81
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.06,137.45,33.73,1998.18,73.73,93.73,53.73,53.73
rice,cereals,Loamy soil,kharif,Jul,Sep,irrigated,6.64,131.89,30.94,1775.54,70.94,90.94,50.94,50.94
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,6.93,135.72,32.86,1928.66,72.86,92.86,52.86,52.86
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,6.96,136.16,33.08,1946.22,73.08,93.08,53.08,53.08
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,7.12,138.21,34.11,2028.4,74.11,94.11,54.11,54.11
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,5.62,118.32,24.16,1232.89,64.16,84.16,44.16,44.16
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,5.77,120.26,25.13,1310.24,65.13,85.13,45.13,45.13
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.87,148.31,39.15,2432.36,79.15,99.15,59.15,59.15
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.29,113.92,21.96,1056.9,61.96,81.96,41.96,41.96
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.85,121.32,25.66,1352.62,65.66,85.66,45.66,45.66
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,6.77,133.6,31.8,1844.18,71.8,91.8,51.8,51.8
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,6.83,134.42,32.21,1876.95,72.21,92.21,52.21,52.21
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,7.27,140.28,35.14,2111.01,75.14,95.14,55.14,55.14
rice,cereals,Loamy soil,kharif,Jun,Oct,irrigated,6.98,136.35,33.17,1953.83,73.17,93.17,53.17,53.17
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,7.38,141.77,35.89,2170.97,75.89,95.89,55.89,55.89
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,5.88,121.72,25.86,1368.71,65.86,85.86,45.86,45.86
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,5.17,112.24,21.12,989.64,61.12,81.12,41.12,41.12
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,7.33,141.02,35.51,2140.73,75.51,95.51,55.51,55.51
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,6.18,125.75,27.87,1529.95,67.87,87.87,47.87,47.87
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,5.79,120.53,25.26,1321.1,65.26,85.26,45.26,45.26
rice,cereals,Clay soil,kharif,Jun,Sep,irrigated,7.43,142.45,36.23,2198.04,76.23,96.23,56.23,56.23
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.94,122.52,26.26,1400.8,66.26,86.26,46.26,46.26
rice,cereals,Alluvial soil,kharif,Jul,Sep,rainfed,5.99,123.24,26.62,1429.62,66.62,86.62,46.62,46.62
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,6.67,132.24,31.12,1789.77,71.12,91.12,51.12,51.12
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,7.05,137.28,33.64,1991.35,73.64,93.64,53.64,53.64
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,6.5,130.06,30.03,1702.38,70.03,90.03,50.03,50.03
rice,cereals,Alluvial soil,kharif,Jun,Sep,irrigated,7.34,141.2,35.6,2147.95,75.6,95.6,55.6,55.6
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,5.69,119.17,24.58,1266.62,64.58,84.58,44.58,44.58
rice,cereals,Clay soil,kharif,Jul,Oct,irrigated,7.18,139.1,34.55,2063.95,74.55,94.55,54.55,54.55
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.45,142.6,36.3,2204.03,76.3,96.3,56.3,56.3
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.7,132.62,31.31,1804.83,71.31,91.31,51.31,51.31
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,6.82,134.22,32.11,1868.66,72.11,92.11,52.11,52.11
rice,cereals,Loamy soil,kharif,Jun,Sep,irrigated,5.7,119.34,24.67,1273.61,64.67,84.67,44.67,44.67
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,7.88,148.33,39.17,2433.38,79.17,99.17,59.17,59.17
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,6.01,123.43,26.71,1437.17,66.71,86.71,46.71,46.71
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,6.35,127.98,28.99,1619.26,68.99,88.99,48.99,48.99
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,7.47,142.98,36.49,2219.05,76.49,96.49,56.49,56.49
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,5.93,122.46,26.23,1398.26,66.23,86.23,46.23,46.23
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,6.58,131.13,30.57,1745.22,70.57,90.57,50.57,50.57
rice,cereals,Alluvial soil,kharif,Jul,Oct,rainfed,5.76,120.15,25.07,1305.89,65.07,85.07,45.07,45.07
rice,cereals,Alluvial soil,kharif,Jul,Oct,irrigated,6.99,136.53,33.26,1961.04,73.26,93.26,53.26,53.26
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,7.41,142.17,36.08,2186.77,76.08,96.08,56.08,56.08
rice,cereals,Loamy soil,kharif,Jun,Sep,rainfed,5.72,119.59,24.8,1283.61,64.8,84.8,44.8,44.8
rice,cereals,Loamy soil,kharif,Jul,Oct,rainfed,5.36,114.86,22.43,1094.42,62.43,82.43,42.43,42.43
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,5.1,111.29,20.64,951.5,60.64,80.64,40.64,40.64
rice,cereals,Loamy soil,kharif,Jul,Oct,irrigated,5.96,122.84,26.42,1413.61,66.42,86.42,46.42,46.42
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.48,129.73,29.86,1689.19,69.86,89.86,49.86,49.86
rice,cereals,Alluvial soil,kharif,Jun,Oct,rainfed,7.64,145.14,37.57,2305.42,77.57,97.57,57.57,57.57
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,6.71,132.74,31.37,1809.52,71.37,91.37,51.37,51.37
rice,cereals,Loamy soil,kharif,Jun,Oct,rainfed,6.67,132.22,31.11,1788.74,71.11,91.11,51.11,51.11
rice,cereals,Clay soil,kharif,Jul,Sep,irrigated,7.21,139.41,34.71,2076.43,74.71,94.71,54.71,54.71
rice,cereals,Clay soil,kharif,Jun,Sep,rainfed,6.77,133.58,31.79,1843.06,71.79,91.79,51.79,51.79
rice,cereals,Clay soil,kharif,Jun,Oct,irrigated,6.14,125.23,27.62,1509.21,67.62,87.62,47.62,47.62
rice,cereals,Alluvial soil,kharif,Jun,Oct,irrigated,5.97,122.99,26.5,1419.72,66.5,86.5,46.5,46.5
rice,cereals,Clay soil,kharif,Jun,Oct,rainfed,7.19,139.23,34.62,2069.33,74.62,94.62,54.62,54.62
rice,cereals,Clay soil,kharif,Jul,Oct,rainfed,7.09,137.92,33.96,2016.99,73.96,93.96,53.96,53.96
